Date,long,short,longshort
1927-06-22,-0.0021499999999999996,0.0035499999999999998,-0.005699999999999999
1927-06-23,-0.0164,-0.00845,-0.007950000000000002
1927-06-24,0.004549999999999999,0.0015,0.0030499999999999993
1927-06-25,-4.999999999999998e-05,-0.00125,0.0012000000000000001
1927-06-27,-0.020100000000000003,-0.013649999999999999,-0.006450000000000004
1927-06-28,0.0026000000000000003,0.00435,-0.0017499999999999994
1927-06-29,-0.0029999999999999996,0.00205,-0.00505
1927-06-30,-0.0022,-0.00020000000000000004,-0.002
1927-07-01,0.007029999999999999,0.00803,-0.0010000000000000018
1927-07-02,0.00853,0.00693,0.001599999999999999
1927-07-05,0.00798,0.00648,0.0014999999999999996
1927-07-06,0.005729999999999999,0.00628,-0.000550000000000001
1927-07-07,-0.00327,-0.00297,-0.0002999999999999999
1927-07-08,-0.00352,-0.004770000000000001,0.0012500000000000007
1927-07-09,0.0010299999999999999,0.0021300000000000004,-0.0011000000000000005
1927-07-11,0.00413,0.0010299999999999997,0.0031000000000000003
1927-07-12,0.0037300000000000002,-0.0011200000000000003,0.00485
1927-07-13,0.004379999999999999,0.00558,-0.0012000000000000005
1927-07-14,-0.00021999999999999998,0.007829999999999998,-0.008049999999999998
1927-07-15,0.00158,0.00513,-0.00355
1927-07-16,0.00423,0.00258,0.0016500000000000004
1927-07-18,0.0018299999999999998,0.00138,0.0004499999999999999
1927-07-19,0.00303,-0.0008699999999999998,0.0039
1927-07-20,-0.00012,0.007379999999999999,-0.0075
1927-07-21,-0.00447,0.00068,-0.00515
1927-07-22,-0.00352,-0.00097,-0.00255
1927-07-23,0.00468,0.0029800000000000004,0.0016999999999999997
1927-07-25,0.00403,0.0035800000000000003,0.00044999999999999945
1927-07-26,-7e-05,0.0017299999999999996,-0.0017999999999999995
1927-07-27,-0.0027700000000000003,-0.0022199999999999998,-0.0005500000000000006
1927-07-28,-0.0019200000000000003,0.0002800000000000001,-0.0022000000000000006
1927-07-29,0.006029999999999999,0.00368,0.002349999999999999
1927-07-30,0.004030000000000001,0.00188,0.002150000000000001
1927-08-01,0.0063,0.00545,0.0008500000000000001
1927-08-02,0.00185,0.0047,-0.00285
1927-08-03,-0.0073,-0.00265,-0.00465
1927-08-04,0.010499999999999999,0.00945,0.0010499999999999989
1927-08-05,-0.01005,-0.0059,-0.00415
1927-08-06,-0.00265,0.00085,-0.0035
1927-08-08,-0.0137,-0.0084,-0.005300000000000001
1927-08-09,0.013000000000000001,0.00835,0.004650000000000001
1927-08-10,-0.00055,0.0026500000000000004,-0.0032000000000000006
1927-08-11,-0.013249999999999998,-0.0115,-0.001749999999999998
1927-08-12,-0.02485,-0.015300000000000001,-0.00955
1927-08-13,0.010700000000000001,0.0094,0.0013000000000000008
1927-08-15,0.020050000000000002,0.01125,0.008800000000000002
1927-08-16,0.0063,0.005449999999999999,0.0008500000000000009
1927-08-17,0.0057,0.007200000000000001,-0.0015000000000000005
1927-08-18,-0.0005,-0.00065,0.00014999999999999996
1927-08-19,4.9999999999999955e-05,0.0029000000000000002,-0.00285
1927-08-20,0.0014,0.0049499999999999995,-0.0035499999999999993
1927-08-22,0.00415,0.00265,0.0015
1927-08-23,0.0017,0.00065,0.00105
1927-08-24,0.0016,0.0039499999999999995,-0.0023499999999999997
1927-08-25,-0.0057,0.00205,-0.00775
1927-08-26,0.00015000000000000001,0.0005499999999999997,-0.0003999999999999997
1927-08-27,-0.0016,-0.0003000000000000001,-0.0013
1927-08-29,0.00155,-0.0016,0.00315
1927-08-30,-0.0074,-0.00019999999999999993,-0.007200000000000001
1927-08-31,-0.0042,-0.006050000000000001,0.001850000000000001
1927-09-01,0.00792,0.01167,-0.00375
1927-09-02,0.010020000000000001,0.00757,0.002450000000000001
1927-09-03,0.00402,0.00737,-0.0033499999999999997
1927-09-06,0.00677,0.00442,0.0023499999999999997
1927-09-07,0.00537,0.0028199999999999996,0.00255
1927-09-08,-0.00223,-0.00388,0.00165
1927-09-09,-0.012879999999999999,-0.00703,-0.005849999999999999
